NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
221112,Fossil Fuel Electric Power Generation,11-9041,Architectural and Engineering Managers,detailed,600,4.8,0.65,13,66.60,"138,520",1.9,47.69,54.49,63.47,76.44,92.06,"99,190","113,350","132,010","158,990","191,480",,
221112,Fossil Fuel Electric Power Generation,11-9190,Miscellaneous Managers,broad,540,9.9,0.59,~,58.84,"122,390",2.8,36.13,46.73,58.43,71.75,82.54,"75,140","97,200","121,530","149,250","171,680",,
221112,Fossil Fuel Electric Power Generation,11-9199,"Managers, All Other",detailed,540,9.9,0.59,9,58.84,"122,390",2.8,36.13,46.73,58.43,71.75,82.54,"75,140","97,200","121,530","149,250","171,680",,
221112,Fossil Fuel Electric Power Generation,13-0000,Business and Financial Operations Occupations,major,"7,550",5.9,8.18,47,40.29,"83,800",1.4,25.85,32.11,39.19,47.85,57.69,"53,760","66,780","81,500","99,530","119,990",,
221112,Fossil Fuel Electric Power Generation,13-1000,Business Operations Specialists,minor,"5,210",3.7,5.65,~,40.75,"84,750",1.1,25.67,32.53,40.06,48.84,58.40,"53,400","67,650","83,330","101,580","121,470",,
221112,Fossil Fuel Electric Power Generation,13-1020,Buyers and Purchasing Agents,broad,770,7.0,0.84,17,38.40,"79,880",1.6,24.48,31.19,37.98,46.52,54.79,"50,930","64,880","79,000","96,770","113,950",,
221112,Fossil Fuel Electric Power Generation,13-1020,Buyers and Purchasing Agents,detailed,770,7.0,0.84,17,38.40,"79,880",1.6,24.48,31.19,37.98,46.52,54.79,"50,930","64,880","79,000","96,770","113,950",,
221112,Fossil Fuel Electric Power Generation,13-1040,Compliance Officers,broad,580,7.0,0.63,~,40.54,"84,320",1.8,25.42,33.23,40.59,47.97,56.85,"52,870","69,120","84,420","99,790","118,250",,
221112,Fossil Fuel Electric Power Generation,13-1041,Compliance Officers,detailed,580,7.0,0.63,10,40.54,"84,320",1.8,25.42,33.23,40.59,47.97,56.85,"52,870","69,120","84,420","99,790","118,250",,
221112,Fossil Fuel Electric Power Generation,13-1050,Cost Estimators,broad,70,12.2,0.07,~,39.26,"81,650",1.6,31.57,34.90,39.82,45.24,48.59,"65,660","72,600","82,830","94,100","101,060",,
221112,Fossil Fuel Electric Power Generation,13-1051,Cost Estimators,detailed,70,12.2,0.07,2,39.26,"81,650",1.6,31.57,34.90,39.82,45.24,48.59,"65,660","72,600","82,830","94,100","101,060",,
221112,Fossil Fuel Electric Power Generation,13-1070,Human Resources Workers,broad,370,9.7,0.40,~,36.07,"75,020",2.3,22.07,27.15,35.20,45.08,52.11,"45,920","56,470","73,220","93,760","108,400",,
221112,Fossil Fuel Electric Power Generation,13-1071,Human Resources Specialists,detailed,340,10.1,0.37,6,35.52,"73,880",2.4,21.82,26.71,34.41,44.41,51.47,"45,380","55,550","71,580","92,370","107,050",,
221112,Fossil Fuel Electric Power Generation,13-1080,Logisticians,broad,690,10.9,0.75,~,43.17,"89,790",1.5,31.59,34.84,40.64,52.50,59.91,"65,710","72,480","84,520","109,190","124,620",,
221112,Fossil Fuel Electric Power Generation,13-1081,Logisticians,detailed,690,10.9,0.75,6,43.17,"89,790",1.5,31.59,34.84,40.64,52.50,59.91,"65,710","72,480","84,520","109,190","124,620",,
221112,Fossil Fuel Electric Power Generation,13-1110,Management Analysts,broad,"1,140",9.2,1.23,~,43.06,"89,560",2.0,27.66,33.58,41.60,49.93,61.05,"57,540","69,840","86,530","103,840","126,980",,
221112,Fossil Fuel Electric Power Generation,13-1111,Management Analysts,detailed,"1,140",9.2,1.23,12,43.06,"89,560",2.0,27.66,33.58,41.60,49.93,61.05,"57,540","69,840","86,530","103,840","126,980",,
221112,Fossil Fuel Electric Power Generation,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,60,11.8,0.07,~,37.03,"77,030",4.2,21.83,29.85,36.73,46.11,52.29,"45,400","62,080","76,400","95,900","108,770",,
221112,Fossil Fuel Electric Power Generation,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,11.8,0.07,1,37.03,"77,030",4.2,21.83,29.85,36.73,46.11,52.29,"45,400","62,080","76,400","95,900","108,770",,
221112,Fossil Fuel Electric Power Generation,13-1150,Training and Development Specialists,broad,370,14.1,0.41,~,39.32,"81,780",2.3,20.74,31.74,41.16,48.60,56.82,"43,140","66,020","85,610","101,090","118,190",,
221112,Fossil Fuel Electric Power Generation,13-1151,Training and Development Specialists,detailed,370,14.1,0.41,7,39.32,"81,780",2.3,20.74,31.74,41.16,48.60,56.82,"43,140","66,020","85,610","101,090","118,190",,
221112,Fossil Fuel Electric Power Generation,13-1160,Market Research Analysts and Marketing Specialists,broad,200,11.6,0.21,~,37.44,"77,880",2.8,25.03,29.76,36.74,44.60,51.18,"52,050","61,900","76,410","92,760","106,460",,
221112,Fossil Fuel Electric Power Generation,13-1161,Market Research Analysts and Marketing Specialists,detailed,200,11.6,0.21,2,37.44,"77,880",2.8,25.03,29.76,36.74,44.60,51.18,"52,050","61,900","76,410","92,760","106,460",,
221112,Fossil Fuel Electric Power Generation,13-1190,Miscellaneous Business Operations Specialists,broad,940,7.8,1.02,~,41.75,"86,830",2.1,24.06,32.32,42.16,51.06,60.37,"50,050","67,220","87,680","106,200","125,560",,
221112,Fossil Fuel Electric Power Generation,13-1199,"Business Operations Specialists, All Other",detailed,940,7.8,1.02,13,41.75,"86,830",2.1,24.06,32.32,42.16,51.06,60.37,"50,050","67,220","87,680","106,200","125,560",,
221112,Fossil Fuel Electric Power Generation,13-2000,Financial Specialists,minor,"2,330",15.6,2.53,~,39.27,"81,680",3.1,26.11,31.23,37.57,45.40,54.37,"54,310","64,960","78,150","94,420","113,090",,
221112,Fossil Fuel Electric Power Generation,13-2010,Accountants and Auditors,broad,"1,550",22.4,1.68,~,38.01,"79,070",4.2,25.71,30.63,36.71,43.22,49.53,"53,470","63,700","76,350","89,900","103,010",,
221112,Fossil Fuel Electric Power Generation,13-2011,Accountants and Auditors,detailed,"1,550",22.4,1.68,16,38.01,"79,070",4.2,25.71,30.63,36.71,43.22,49.53,"53,470","63,700","76,350","89,900","103,010",,
221112,Fossil Fuel Electric Power Generation,13-2030,Budget Analysts,broad,110,15.5,0.12,~,37.35,"77,680",2.5,27.41,31.55,35.95,43.07,49.85,"57,010","65,630","74,780","89,590","103,700",,
221112,Fossil Fuel Electric Power Generation,13-2031,Budget Analysts,detailed,110,15.5,0.12,3,37.35,"77,680",2.5,27.41,31.55,35.95,43.07,49.85,"57,010","65,630","74,780","89,590","103,700",,
221112,Fossil Fuel Electric Power Generation,13-2050,Financial Analysts and Advisors,broad,460,15.1,0.50,~,43.73,"90,970",2.7,28.53,34.43,42.74,50.91,61.59,"59,350","71,620","88,900","105,900","128,100",,
221112,Fossil Fuel Electric Power Generation,13-2051,Financial Analysts,detailed,460,15.1,0.49,6,43.71,"90,910",2.8,28.52,34.41,42.70,50.83,61.59,"59,330","71,580","88,820","105,730","128,100",,
221112,Fossil Fuel Electric Power Generation,13-2090,Miscellaneous Financial Specialists,broad,130,16.8,0.14,~,42.21,"87,790",6.5,24.63,29.52,39.39,53.73,63.05,"51,230","61,390","81,940","111,770","131,140",,
221112,Fossil Fuel Electric Power Generation,13-2099,"Financial Specialists, All Other",detailed,130,16.8,0.14,2,42.21,"87,790",6.5,24.63,29.52,39.39,53.73,63.05,"51,230","61,390","81,940","111,770","131,140",,
221112,Fossil Fuel Electric Power Generation,15-0000,Computer and Mathematical Occupations,major,"3,730",15.7,4.04,14,43.14,"89,740",2.7,26.52,33.13,42.30,52.74,61.72,"55,160","68,910","87,970","109,690","128,370",,
221112,Fossil Fuel Electric Power Generation,15-1100,Computer Occupations,minor,"3,640",16.1,3.94,~,43.23,"89,930",2.8,26.58,33.21,42.39,52.88,61.77,"55,280","69,070","88,160","109,980","128,480",,
221112,Fossil Fuel Electric Power Generation,15-1120,Computer and Information Analysts,broad,"1,600",23.5,1.73,~,44.48,"92,520",2.6,27.77,34.62,44.28,54.65,61.96,"57,760","72,010","92,100","113,680","128,880",,
221112,Fossil Fuel Electric Power Generation,15-1121,Computer Systems Analysts,detailed,"1,270",28.4,1.37,4,45.53,"94,690",2.5,27.83,35.84,45.72,55.90,62.62,"57,900","74,540","95,100","116,280","130,240",,
221112,Fossil Fuel Electric Power Generation,15-1122,Information Security Analysts,detailed,330,17.6,0.36,2,40.48,"84,190",2.9,27.60,32.42,38.29,48.16,57.88,"57,410","67,430","79,650","100,170","120,400",,
221112,Fossil Fuel Electric Power Generation,15-1130,Software Developers and Programmers,broad,610,22.8,0.66,~,40.43,"84,100",2.2,27.82,33.13,39.98,47.23,55.44,"57,860","68,920","83,160","98,250","115,310",,
221112,Fossil Fuel Electric Power Generation,15-1131,Computer Programmers,detailed,100,20.6,0.11,2,39.63,"82,430",2.7,25.10,30.89,37.88,47.18,58.25,"52,200","64,260","78,790","98,140","121,160",,
221112,Fossil Fuel Electric Power Generation,15-1132,"Software Developers, Applications",detailed,480,25.5,0.52,2,40.11,"83,430",2.3,28.24,33.31,39.87,46.77,53.87,"58,740","69,280","82,930","97,280","112,050",,
221112,Fossil Fuel Electric Power Generation,15-1140,Database and Systems Administrators and Network Architects,broad,870,17.5,0.94,~,46.42,"96,540",4.8,28.04,34.62,44.04,57.31,70.94,"58,320","72,010","91,600","119,210","147,550",,
221112,Fossil Fuel Electric Power Generation,15-1141,Database Administrators,detailed,150,24.4,0.16,1,41.40,"86,110",4.3,26.42,32.51,39.86,52.11,59.59,"54,960","67,620","82,910","108,400","123,950",,
221112,Fossil Fuel Electric Power Generation,15-1142,Network and Computer Systems Administrators,detailed,570,19.5,0.61,5,47.30,"98,390",5.7,28.18,34.91,44.49,58.88,73.30,"58,620","72,620","92,540","122,470","152,460",,
221112,Fossil Fuel Electric Power Generation,15-1143,Computer Network Architects,detailed,160,19.1,0.17,2,47.92,"99,680",3.8,29.79,36.32,45.87,58.30,72.72,"61,970","75,540","95,420","121,250","151,260",,
221112,Fossil Fuel Electric Power Generation,15-1150,Computer Support Specialists,broad,420,12.6,0.46,~,36.76,"76,470",4.6,20.04,26.39,36.21,47.74,56.51,"41,680","54,900","75,310","99,300","117,550",,
221112,Fossil Fuel Electric Power Generation,15-1151,Computer User Support Specialists,detailed,150,13.6,0.16,2,34.95,"72,700",3.8,20.58,26.03,34.99,44.32,49.30,"42,810","54,140","72,770","92,190","102,550",,
221112,Fossil Fuel Electric Power Generation,15-1152,Computer Network Support Specialists,detailed,280,18.0,0.30,4,37.75,"78,510",7.1,19.65,26.65,36.85,50.65,58.31,"40,880","55,440","76,650","105,350","121,280",,
221112,Fossil Fuel Electric Power Generation,15-1190,Miscellaneous Computer Occupations,broad,130,10.6,0.15,~,41.18,"85,650",2.5,25.62,29.77,40.26,52.48,60.67,"53,300","61,920","83,750","109,160","126,190",,
221112,Fossil Fuel Electric Power Generation,15-1199,"Computer Occupations, All Other",detailed,130,10.6,0.15,1,41.18,"85,650",2.5,25.62,29.77,40.26,52.48,60.67,"53,300","61,920","83,750","109,160","126,190",,
221112,Fossil Fuel Electric Power Generation,15-2000,Mathematical Science Occupations,minor,90,12.7,0.09,~,39.32,"81,780",3.1,24.70,29.99,38.88,47.60,57.96,"51,380","62,370","80,870","99,020","120,550",,
221112,Fossil Fuel Electric Power Generation,15-2030,Operations Research Analysts,broad,90,12.9,0.09,~,39.27,"81,670",3.1,24.61,29.88,38.71,47.63,58.08,"51,190","62,150","80,520","99,070","120,810",,
221112,Fossil Fuel Electric Power Generation,15-2031,Operations Research Analysts,detailed,90,12.9,0.09,2,39.27,"81,670",3.1,24.61,29.88,38.71,47.63,58.08,"51,190","62,150","80,520","99,070","120,810",,
221112,Fossil Fuel Electric Power Generation,17-0000,Architecture and Engineering Occupations,major,"7,510",3.9,8.14,40,42.12,"87,600",0.8,27.04,33.78,41.40,49.76,59.43,"56,230","70,270","86,110","103,510","123,610",,
221112,Fossil Fuel Electric Power Generation,17-2000,Engineers,minor,"5,160",4.5,5.59,~,45.34,"94,320",0.9,31.12,36.66,44.82,54.07,61.47,"64,730","76,250","93,220","112,470","127,870",,
221112,Fossil Fuel Electric Power Generation,17-2040,Chemical Engineers,broad,140,29.1,0.15,~,40.84,"84,950",4.1,32.22,34.43,38.11,47.68,57.42,"67,010","71,610","79,260","99,180","119,430",,
221112,Fossil Fuel Electric Power Generation,17-2041,Chemical Engineers,detailed,140,29.1,0.15,2,40.84,"84,950",4.1,32.22,34.43,38.11,47.68,57.42,"67,010","71,610","79,260","99,180","119,430",,
221112,Fossil Fuel Electric Power Generation,17-2050,Civil Engineers,broad,130,20.6,0.14,~,44.46,"92,470",2.1,29.96,37.18,44.66,51.78,59.78,"62,330","77,320","92,890","107,690","124,340",,
221112,Fossil Fuel Electric Power Generation,17-2051,Civil Engineers,detailed,130,20.6,0.14,3,44.46,"92,470",2.1,29.96,37.18,44.66,51.78,59.78,"62,330","77,320","92,890","107,690","124,340",,
221112,Fossil Fuel Electric Power Generation,17-2070,Electrical and Electronics Engineers,broad,"3,360",4.0,3.64,~,45.86,"95,390",0.8,31.82,37.43,45.49,54.69,61.59,"66,190","77,860","94,610","113,750","128,110",,
221112,Fossil Fuel Electric Power Generation,17-2071,Electrical Engineers,detailed,"3,260",3.7,3.53,30,45.85,"95,360",0.8,31.78,37.42,45.47,54.70,61.56,"66,100","77,830","94,590","113,780","128,050",,
221112,Fossil Fuel Electric Power Generation,17-2072,"Electronics Engineers, Except Computer",detailed,100,28.4,0.11,1,46.19,"96,070",5.8,32.90,37.76,45.81,54.13,62.64,"68,420","78,550","95,290","112,580","130,300",,
221112,Fossil Fuel Electric Power Generation,17-2080,Environmental Engineers,broad,200,7.2,0.21,~,44.19,"91,920",4.3,25.90,35.17,44.62,54.79,60.54,"53,880","73,160","92,810","113,950","125,910",,
221112,Fossil Fuel Electric Power Generation,17-2081,Environmental Engineers,detailed,200,7.2,0.21,4,44.19,"91,920",4.3,25.90,35.17,44.62,54.79,60.54,"53,880","73,160","92,810","113,950","125,910",,
221112,Fossil Fuel Electric Power Generation,17-2110,"Industrial Engineers, Including Health and Safety",broad,400,6.7,0.43,~,46.34,"96,380",1.7,32.40,38.73,45.15,53.08,62.89,"67,380","80,570","93,920","110,400","130,810",,
221112,Fossil Fuel Electric Power Generation,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,140,10.6,0.15,4,49.43,"102,810",2.9,30.98,40.22,48.53,58.75,67.63,"64,430","83,660","100,940","122,200","140,670",,
221112,Fossil Fuel Electric Power Generation,17-2112,Industrial Engineers,detailed,260,8.6,0.28,5,44.69,"92,950",2.0,32.78,38.18,43.96,49.45,60.28,"68,170","79,410","91,440","102,860","125,380",,
221112,Fossil Fuel Electric Power Generation,17-2140,Mechanical Engineers,broad,400,12.7,0.44,~,45.25,"94,120",2.1,32.28,37.26,44.71,52.78,60.17,"67,140","77,500","93,010","109,790","125,150",,
221112,Fossil Fuel Electric Power Generation,17-2141,Mechanical Engineers,detailed,400,12.7,0.44,7,45.25,"94,120",2.1,32.28,37.26,44.71,52.78,60.17,"67,140","77,500","93,010","109,790","125,150",,
221112,Fossil Fuel Electric Power Generation,17-2190,Miscellaneous Engineers,broad,380,18.0,0.41,~,41.73,"86,800",5.5,22.47,30.06,41.31,52.12,62.22,"46,730","62,520","85,920","108,400","129,410",,
221112,Fossil Fuel Electric Power Generation,17-2199,"Engineers, All Other",detailed,380,18.0,0.41,4,41.73,"86,800",5.5,22.47,30.06,41.31,52.12,62.22,"46,730","62,520","85,920","108,400","129,410",,
221112,Fossil Fuel Electric Power Generation,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"2,330",5.3,2.52,~,35.03,"72,860",1.2,22.83,28.97,35.45,41.90,47.47,"47,480","60,250","73,730","87,160","98,740",,
221112,Fossil Fuel Electric Power Generation,17-3010,Drafters,broad,660,8.3,0.72,~,33.84,"70,390",1.9,21.53,27.59,34.26,41.15,46.65,"44,790","57,380","71,260","85,590","97,030",,
221112,Fossil Fuel Electric Power Generation,17-3012,Electrical and Electronics Drafters,detailed,550,9.4,0.59,6,34.38,"71,510",2.2,21.54,28.15,35.11,42.01,46.96,"44,810","58,550","73,020","87,380","97,680",,
221112,Fossil Fuel Electric Power Generation,17-3020,"Engineering Technicians, Except Drafters",broad,"1,600",6.5,1.73,~,35.51,"73,860",1.5,23.37,29.70,35.85,42.17,47.83,"48,620","61,780","74,570","87,720","99,490",,
221112,Fossil Fuel Electric Power Generation,17-3022,Civil Engineering Technicians,detailed,**,**,**,~,32.00,"66,570",8.5,19.48,21.80,32.25,42.43,47.13,"40,520","45,330","67,080","88,260","98,040",,
221112,Fossil Fuel Electric Power Generation,17-3023,Electrical and Electronics Engineering Technicians,detailed,"1,100",5.7,1.19,12,35.99,"74,860",1.5,24.58,29.96,36.36,43.06,48.11,"51,130","62,320","75,620","89,570","100,080",,
221112,Fossil Fuel Electric Power Generation,17-3024,Electro-Mechanical Technicians,detailed,80,38.8,0.08,1,35.27,"73,370",4.4,31.27,32.80,35.36,37.92,40.55,"65,040","68,230","73,550","78,870","84,340",,
221112,Fossil Fuel Electric Power Generation,17-3025,Environmental Engineering Technicians,detailed,50,17.9,0.05,1,37.24,"77,460",3.6,25.83,30.61,36.51,43.42,48.79,"53,730","63,660","75,930","90,310","101,480",,
221112,Fossil Fuel Electric Power Generation,17-3027,Mechanical Engineering Technicians,detailed,110,28.1,0.12,2,31.76,"66,060",4.3,20.12,25.57,32.65,38.11,43.95,"41,860","53,190","67,900","79,270","91,410",,
221112,Fossil Fuel Electric Power Generation,17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,170,18.9,0.19,2,36.80,"76,540",2.2,27.01,32.35,36.26,41.11,48.52,"56,170","67,290","75,420","85,500","100,920",,
221112,Fossil Fuel Electric Power Generation,17-3030,Surveying and Mapping Technicians,broad,70,16.7,0.07,~,35.28,"73,380",5.1,24.76,29.03,35.91,42.91,47.32,"51,500","60,380","74,690","89,260","98,420",,
221112,Fossil Fuel Electric Power Generation,17-3031,Surveying and Mapping Technicians,detailed,70,16.7,0.07,1,35.28,"73,380",5.1,24.76,29.03,35.91,42.91,47.32,"51,500","60,380","74,690","89,260","98,420",,
221112,Fossil Fuel Electric Power Generation,19-0000,"Life, Physical, and Social Science Occupations",major,"1,440",3.9,1.56,16,38.82,"80,740",1.3,24.55,31.75,38.46,46.76,55.33,"51,060","66,040","80,000","97,270","115,090",,
221112,Fossil Fuel Electric Power Generation,19-1000,Life Scientists,minor,50,14.6,0.05,~,37.12,"77,210",3.1,26.15,30.47,38.38,44.45,48.04,"54,390","63,370","79,830","92,460","99,930",,
221112,Fossil Fuel Electric Power Generation,19-1030,Conservation Scientists and Foresters,broad,50,14.8,0.05,~,36.76,"76,450",3.3,25.99,30.15,37.50,44.18,48.03,"54,070","62,710","77,990","91,880","99,890",,
221112,Fossil Fuel Electric Power Generation,19-1032,Foresters,detailed,50,14.8,0.05,1,36.76,"76,450",3.3,25.99,30.15,37.50,44.18,48.03,"54,070","62,710","77,990","91,880","99,890",,
221112,Fossil Fuel Electric Power Generation,19-2000,Physical Scientists,minor,830,5.0,0.90,~,42.24,"87,860",1.5,27.92,34.33,42.10,49.98,58.94,"58,080","71,400","87,580","103,950","122,600",,
221112,Fossil Fuel Electric Power Generation,19-2030,Chemists and Materials Scientists,broad,230,6.1,0.25,~,39.57,"82,300",2.1,29.24,33.52,38.08,45.52,53.68,"60,820","69,730","79,210","94,670","111,650",,
